Date,Country,Lat,Long,Confirmed,Deaths,GDP_Nominal_per_capta,Province/State,day,pop,urbanpop,density,medianage,smokers,tests,testpop,health_exp_pc,hospibed,quarantine,schools,restrictions,temperature,humidity,confirmed,deaths,recovered,Numero_Dias_Infectados
2020-01-28,Singapore,1.2833,103.8333,7,0,64829.0,,6,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,81,7,0,0,6
2020-01-29,Singapore,1.2833,103.8333,7,0,64829.0,,7,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,28,83,7,0,0,7
2020-01-30,Singapore,1.2833,103.8333,10,0,64829.0,,8,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,79,10,0,0,8
2020-01-31,Singapore,1.2833,103.8333,13,0,64829.0,,9,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,75,13,0,0,9
2020-02-01,Singapore,1.2833,103.8333,16,0,64829.0,,10,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,16,0,0,10
2020-02-02,Singapore,1.2833,103.8333,18,0,64829.0,,11,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,78,18,0,0,11
2020-02-03,Singapore,1.2833,103.8333,18,0,64829.0,,12,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,74,18,0,0,12
2020-02-04,Singapore,1.2833,103.8333,24,0,64829.0,,13,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,74,24,0,0,13
2020-02-05,Singapore,1.2833,103.8333,28,0,64829.0,,14,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,28,0,0,14
2020-02-06,Singapore,1.2833,103.8333,28,0,64829.0,,15,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,76,28,0,0,15
2020-02-07,Singapore,1.2833,103.8333,30,0,64829.0,,16,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,73,30,0,0,16
2020-02-08,Singapore,1.2833,103.8333,33,0,64829.0,,17,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,73,33,0,2,17
2020-02-09,Singapore,1.2833,103.8333,40,0,64829.0,,18,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,29,81,40,0,2,18
2020-02-10,Singapore,1.2833,103.8333,45,0,64829.0,,19,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,28,86,45,0,2,19
2020-02-11,Singapore,1.2833,103.8333,47,0,64829.0,,20,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,29,83,47,0,9,20
2020-02-12,Singapore,1.2833,103.8333,50,0,64829.0,,21,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,29,83,50,0,15,21
2020-02-13,Singapore,1.2833,103.8333,58,0,64829.0,,22,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,80,58,0,15,22
2020-02-14,Singapore,1.2833,103.8333,67,0,64829.0,,23,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,79,67,0,17,23
2020-02-15,Singapore,1.2833,103.8333,72,0,64829.0,,24,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,77,72,0,18,24
2020-02-16,Singapore,1.2833,103.8333,75,0,64829.0,,25,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,78,75,0,18,25
2020-02-17,Singapore,1.2833,103.8333,77,0,64829.0,,26,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,73,77,0,24,26
2020-02-18,Singapore,1.2833,103.8333,81,0,64829.0,,27,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,76,81,0,29,27
2020-02-19,Singapore,1.2833,103.8333,84,0,64829.0,,28,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,78,84,0,34,28
2020-02-20,Singapore,1.2833,103.8333,84,0,64829.0,,29,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,78,84,0,34,29
2020-02-21,Singapore,1.2833,103.8333,85,0,64829.0,,30,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,29,82,85,0,37,30
2020-02-22,Singapore,1.2833,103.8333,85,0,64829.0,,31,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,78,85,0,37,31
2020-02-23,Singapore,1.2833,103.8333,89,0,64829.0,,32,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,89,0,51,32
2020-02-24,Singapore,1.2833,103.8333,89,0,64829.0,,33,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,81,89,0,51,33
2020-02-25,Singapore,1.2833,103.8333,91,0,64829.0,,34,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,75,91,0,53,34
2020-02-26,Singapore,1.2833,103.8333,93,0,64829.0,,35,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,76,93,0,62,35
2020-02-27,Singapore,1.2833,103.8333,93,0,64829.0,,36,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,78,93,0,62,36
2020-02-28,Singapore,1.2833,103.8333,93,0,64829.0,,37,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,76,93,0,62,37
2020-02-29,Singapore,1.2833,103.8333,102,0,64829.0,,38,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,74,102,0,72,38
2020-03-01,Singapore,1.2833,103.8333,106,0,64829.0,,39,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,75,106,0,72,39
2020-03-02,Singapore,1.2833,103.8333,108,0,64829.0,,40,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,77,108,0,78,40
2020-03-03,Singapore,1.2833,103.8333,110,0,64829.0,,41,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,75,110,0,78,41
2020-03-04,Singapore,1.2833,103.8333,110,0,64829.0,,42,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,78,110,0,78,42
2020-03-05,Singapore,1.2833,103.8333,117,0,64829.0,,43,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,80,117,0,78,43
2020-03-06,Singapore,1.2833,103.8333,130,0,64829.0,,44,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,130,0,78,44
2020-03-07,Singapore,1.2833,103.8333,138,0,64829.0,,45,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,77,138,0,78,45
2020-03-08,Singapore,1.2833,103.8333,150,0,64829.0,,46,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,150,0,78,46
2020-03-09,Singapore,1.2833,103.8333,150,0,64829.0,,47,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,75,150,0,78,47
2020-03-10,Singapore,1.2833,103.8333,160,0,64829.0,,48,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,76,160,0,78,48
2020-03-11,Singapore,1.2833,103.8333,178,0,64829.0,,49,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,33,74,178,0,96,49
2020-03-12,Singapore,1.2833,103.8333,178,0,64829.0,,50,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,75,178,0,96,50
2020-03-13,Singapore,1.2833,103.8333,200,0,64829.0,,51,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,76,200,0,97,51
2020-03-14,Singapore,1.2833,103.8333,212,0,64829.0,,52,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,212,0,105,52
2020-03-15,Singapore,1.2833,103.8333,226,0,64829.0,,53,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,75,226,0,105,53
2020-03-16,Singapore,1.2833,103.8333,243,0,64829.0,,54,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,76,243,0,109,54
2020-03-17,Singapore,1.2833,103.8333,266,0,64829.0,,55,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,73,266,0,114,55
2020-03-18,Singapore,1.2833,103.8333,313,0,64829.0,,56,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,31,77,313,0,114,56
2020-03-19,Singapore,1.2833,103.8333,345,0,64829.0,,57,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,32,72,345,0,114,57
2020-03-20,Singapore,1.2833,103.8333,385,0,64829.0,,58,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,29,75,385,0,124,58
2020-03-21,Singapore,1.2833,103.8333,432,2,64829.0,,59,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,79,432,2,140,59
2020-03-22,Singapore,1.2833,103.8333,455,2,64829.0,,60,5850342,5791838,8358,42,965306.43,-999,-999.0,2280.0,2.4,-999,-999,-999,30,79,455,2,144,60
2020-01-22,Slovakia,48.669,19.699,0,0,20494.0,,0,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,65,0,0,0,0
2020-01-23,Slovakia,48.669,19.699,0,0,20494.0,,1,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,79,0,0,0,0
2020-01-24,Slovakia,48.669,19.699,0,0,20494.0,,2,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,67,0,0,0,0
2020-01-25,Slovakia,48.669,19.699,0,0,20494.0,,3,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,71,0,0,0,0
2020-01-26,Slovakia,48.669,19.699,0,0,20494.0,,4,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,79,0,0,0,0
2020-01-27,Slovakia,48.669,19.699,0,0,20494.0,,5,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,6,93,0,0,0,0
2020-01-28,Slovakia,48.669,19.699,0,0,20494.0,,6,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,93,0,0,0,0
2020-01-29,Slovakia,48.669,19.699,0,0,20494.0,,7,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,90,0,0,0,0
2020-01-30,Slovakia,48.669,19.699,0,0,20494.0,,8,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,93,0,0,0,0
2020-01-31,Slovakia,48.669,19.699,0,0,20494.0,,9,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,6,98,0,0,0,0
2020-02-01,Slovakia,48.669,19.699,0,0,20494.0,,10,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,8,99,0,0,0,0
2020-02-02,Slovakia,48.669,19.699,0,0,20494.0,,11,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,94,0,0,0,0
2020-02-03,Slovakia,48.669,19.699,0,0,20494.0,,12,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,99,0,0,0,0
2020-02-04,Slovakia,48.669,19.699,0,0,20494.0,,13,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,-2,97,0,0,0,0
2020-02-05,Slovakia,48.669,19.699,0,0,20494.0,,14,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,0,89,0,0,0,0
2020-02-06,Slovakia,48.669,19.699,0,0,20494.0,,15,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,0,91,0,0,0,0
2020-02-07,Slovakia,48.669,19.699,0,0,20494.0,,16,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,-2,92,0,0,0,0
2020-02-08,Slovakia,48.669,19.699,0,0,20494.0,,17,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,80,0,0,0,0
2020-02-09,Slovakia,48.669,19.699,0,0,20494.0,,18,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,78,0,0,0,0
2020-02-10,Slovakia,48.669,19.699,0,0,20494.0,,19,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,89,0,0,0,0
2020-02-11,Slovakia,48.669,19.699,0,0,20494.0,,20,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,86,0,0,0,0
2020-02-12,Slovakia,48.669,19.699,0,0,20494.0,,21,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,1,86,0,0,0,0
2020-02-13,Slovakia,48.669,19.699,0,0,20494.0,,22,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,86,0,0,0,0
2020-02-14,Slovakia,48.669,19.699,0,0,20494.0,,23,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,96,0,0,0,0
2020-02-15,Slovakia,48.669,19.699,0,0,20494.0,,24,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,90,0,0,0,0
2020-02-16,Slovakia,48.669,19.699,0,0,20494.0,,25,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,93,0,0,0,0
2020-02-17,Slovakia,48.669,19.699,0,0,20494.0,,26,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,7,89,0,0,0,0
2020-02-18,Slovakia,48.669,19.699,0,0,20494.0,,27,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,1,90,0,0,0,0
2020-02-19,Slovakia,48.669,19.699,0,0,20494.0,,28,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,89,0,0,0,0
2020-02-20,Slovakia,48.669,19.699,0,0,20494.0,,29,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,86,0,0,0,0
2020-02-21,Slovakia,48.669,19.699,0,0,20494.0,,30,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,91,0,0,0,0
2020-02-22,Slovakia,48.669,19.699,0,0,20494.0,,31,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,86,0,0,0,0
2020-02-23,Slovakia,48.669,19.699,0,0,20494.0,,32,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,96,0,0,0,0
2020-02-24,Slovakia,48.669,19.699,0,0,20494.0,,33,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,86,0,0,0,0
2020-02-25,Slovakia,48.669,19.699,0,0,20494.0,,34,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,94,0,0,0,0
2020-02-26,Slovakia,48.669,19.699,0,0,20494.0,,35,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,91,0,0,0,0
2020-02-27,Slovakia,48.669,19.699,0,0,20494.0,,36,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,4,79,0,0,0,0
2020-02-28,Slovakia,48.669,19.699,0,0,20494.0,,37,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,89,0,0,0,0
2020-02-29,Slovakia,48.669,19.699,0,0,20494.0,,38,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,83,0,0,0,0
2020-03-01,Slovakia,48.669,19.699,0,0,20494.0,,39,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,94,0,0,0,0
2020-03-02,Slovakia,48.669,19.699,0,0,20494.0,,40,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,94,0,0,0,0
2020-03-03,Slovakia,48.669,19.699,0,0,20494.0,,41,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,6,98,0,0,0,0
2020-03-04,Slovakia,48.669,19.699,0,0,20494.0,,42,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,95,0,0,0,0
2020-03-05,Slovakia,48.669,19.699,0,0,20494.0,,43,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,6,74,0,0,0,0
2020-03-06,Slovakia,48.669,19.699,1,0,20494.0,,44,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,3,94,1,0,0,1
2020-03-07,Slovakia,48.669,19.699,1,0,20494.0,,45,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,90,1,0,0,2
2020-03-08,Slovakia,48.669,19.699,3,0,20494.0,,46,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,85,3,0,0,3
2020-03-09,Slovakia,48.669,19.699,3,0,20494.0,,47,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,82,3,0,0,4
2020-03-10,Slovakia,48.669,19.699,7,0,20494.0,,48,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,8,81,7,0,0,5
2020-03-11,Slovakia,48.669,19.699,10,0,20494.0,,49,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,7,97,10,0,0,6
2020-03-12,Slovakia,48.669,19.699,16,0,20494.0,,50,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,12,91,16,0,0,7
2020-03-13,Slovakia,48.669,19.699,32,0,20494.0,,51,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,2,78,32,0,0,8
2020-03-14,Slovakia,48.669,19.699,44,0,20494.0,,52,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,5,73,44,0,0,9
2020-03-15,Slovakia,48.669,19.699,54,0,20494.0,,53,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,9,48,54,0,0,10
2020-03-16,Slovakia,48.669,19.699,63,0,20494.0,,54,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,7,56,63,0,0,11
2020-03-17,Slovakia,48.669,19.699,72,0,20494.0,,55,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,8,68,72,0,0,12
2020-03-18,Slovakia,48.669,19.699,105,1,20494.0,,56,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,15,73,105,1,0,13
2020-03-19,Slovakia,48.669,19.699,123,1,20494.0,,57,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,12,74,123,1,0,14
2020-03-20,Slovakia,48.669,19.699,137,1,20494.0,,58,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,15,80,137,1,0,15
2020-03-21,Slovakia,48.669,19.699,178,1,20494.0,,59,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,6,95,178,1,0,16
2020-03-22,Slovakia,48.669,19.699,185,0,20494.0,,60,5459642,2948206,114,41,1564187.4330000004,1595,3422.973041,1108.0,4.8,-999,-999,-999,1,62,185,1,7,17
2020-01-22,Slovenia,46.1512,14.9955,0,0,27452.0,,0,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,67,0,0,0,0
2020-01-23,Slovenia,46.1512,14.9955,0,0,27452.0,,1,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,6,78,0,0,0,0
2020-01-24,Slovenia,46.1512,14.9955,0,0,27452.0,,2,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,8,74,0,0,0,0
2020-01-25,Slovenia,46.1512,14.9955,0,0,27452.0,,3,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,87,0,0,0,0
2020-01-26,Slovenia,46.1512,14.9955,0,0,27452.0,,4,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,7,94,0,0,0,0
2020-01-27,Slovenia,46.1512,14.9955,0,0,27452.0,,5,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,89,0,0,0,0
2020-01-28,Slovenia,46.1512,14.9955,0,0,27452.0,,6,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,11,88,0,0,0,0
2020-01-29,Slovenia,46.1512,14.9955,0,0,27452.0,,7,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,84,0,0,0,0
2020-01-30,Slovenia,46.1512,14.9955,0,0,27452.0,,8,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,8,80,0,0,0,0
2020-01-31,Slovenia,46.1512,14.9955,0,0,27452.0,,9,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,83,0,0,0,0
2020-02-01,Slovenia,46.1512,14.9955,0,0,27452.0,,10,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,13,85,0,0,0,0
2020-02-02,Slovenia,46.1512,14.9955,0,0,27452.0,,11,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,12,84,0,0,0,0
2020-02-03,Slovenia,46.1512,14.9955,0,0,27452.0,,12,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,13,80,0,0,0,0
2020-02-04,Slovenia,46.1512,14.9955,0,0,27452.0,,13,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,12,75,0,0,0,0
2020-02-05,Slovenia,46.1512,14.9955,0,0,27452.0,,14,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,8,56,0,0,0,0
2020-02-06,Slovenia,46.1512,14.9955,0,0,27452.0,,15,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,7,45,0,0,0,0
2020-02-07,Slovenia,46.1512,14.9955,0,0,27452.0,,16,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,8,53,0,0,0,0
2020-02-08,Slovenia,46.1512,14.9955,0,0,27452.0,,17,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,8,70,0,0,0,0
2020-02-09,Slovenia,46.1512,14.9955,0,0,27452.0,,18,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,77,0,0,0,0
2020-02-10,Slovenia,46.1512,14.9955,0,0,27452.0,,19,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,12,79,0,0,0,0
2020-02-11,Slovenia,46.1512,14.9955,0,0,27452.0,,20,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,83,0,0,0,0
2020-02-12,Slovenia,46.1512,14.9955,0,0,27452.0,,21,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,80,0,0,0,0
2020-02-13,Slovenia,46.1512,14.9955,0,0,27452.0,,22,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,80,0,0,0,0
2020-02-14,Slovenia,46.1512,14.9955,0,0,27452.0,,23,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,12,74,0,0,0,0
2020-02-15,Slovenia,46.1512,14.9955,0,0,27452.0,,24,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,10,79,0,0,0,0
2020-02-16,Slovenia,46.1512,14.9955,0,0,27452.0,,25,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,11,78,0,0,0,0
2020-02-17,Slovenia,46.1512,14.9955,0,0,27452.0,,26,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,12,79,0,0,0,0
2020-02-18,Slovenia,46.1512,14.9955,0,0,27452.0,,27,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,89,0,0,0,0
2020-02-19,Slovenia,46.1512,14.9955,0,0,27452.0,,28,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,77,0,0,0,0
2020-02-20,Slovenia,46.1512,14.9955,0,0,27452.0,,29,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,71,0,0,0,0
2020-02-21,Slovenia,46.1512,14.9955,0,0,27452.0,,30,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,11,68,0,0,0,0
2020-02-22,Slovenia,46.1512,14.9955,0,0,27452.0,,31,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,10,66,0,0,0,0
2020-02-23,Slovenia,46.1512,14.9955,0,0,27452.0,,32,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,13,78,0,0,0,0
2020-02-24,Slovenia,46.1512,14.9955,0,0,27452.0,,33,2078938,1143415,103,45,419945.476,6712,309.73450539999993,1772.0,4.6,-999,-999,-999,9,84,0,0,0,0
